user_id,gender_code,gender,age_code,age,occupation_code,occupation,zip,cluster,genres
338,M,Male,35,35-44,7,Executive/Managerial,55116,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
351,M,Male,18,18-24,4,College/Grad Student,55105,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
385,M,Male,25,25-34,6,Doctor/Health Care,68131,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
426,M,Male,18,18-24,4,College/Grad Student,55455,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
435,M,Male,25,25-34,7,Executive/Managerial,55125,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
477,M,Male,35,35-44,14,Sales/Marketing,55410,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
505,M,Male,35,35-44,17,Technician/Engineer,37815,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
533,M,Male,25,25-34,12,Programmer,27514,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
575,M,Male,25,25-34,12,Programmer,92130,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
604,M,Male,45,45-49,17,Technician/Engineer,32256,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
662,M,Male,18,18-24,4,College/Grad Student,99163,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
663,F,Female,25,25-34,7,Executive/Managerial,12345,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
710,M,Male,25,25-34,20,Writer,85207,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
718,M,Male,18,18-24,2,Artist,90211,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
724,M,Male,50,50-55,13,Retired,90266,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
729,M,Male,35,35-44,12,Programmer,85284,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
739,M,Male,35,35-44,12,Programmer,55803,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
778,M,Male,18,18-24,17,Technician/Engineer,32694,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
780,M,Male,25,25-34,17,Technician/Engineer,91776,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
781,M,Male,18,18-24,4,College/Grad Student,95076,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
810,M,Male,25,25-34,12,Programmer,98006,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
853,M,Male,25,25-34,17,Technician/Engineer,55447,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
918,F,Female,45,45-49,1,Academic/Educator,91901,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
922,M,Male,56,56+,16,Self-Employed,48009,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
949,M,Male,50,50-55,17,Technician/Engineer,96753,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
990,M,Male,18,18-24,6,Doctor/Health Care,10004,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1004,M,Male,25,25-34,3,Clerical/Admin,95136,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1063,M,Male,35,35-44,7,Executive/Managerial,50265,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1086,M,Male,18,18-24,4,College/Grad Student,98225,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1097,M,Male,18,18-24,17,Technician/Engineer,92109,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1220,M,Male,1,Under 18,10,K-12 Student,48073,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1320,M,Male,25,25-34,4,College/Grad Student,22030,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1328,M,Male,35,35-44,14,Sales/Marketing,60657,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1329,M,Male,18,18-24,14,Sales/Marketing,60194,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1339,M,Male,35,35-44,18,Tradesman/Craftsman,85275,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1377,M,Male,35,35-44,16,Self-Employed,65270,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1380,M,Male,1,Under 18,10,K-12 Student,58078,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1392,M,Male,45,45-49,3,Clerical/Admin,90006,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1418,M,Male,18,18-24,4,College/Grad Student,48197,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1464,M,Male,35,35-44,12,Programmer,75063,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1466,M,Male,18,18-24,4,College/Grad Student,29201,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1468,M,Male,1,Under 18,14,Sales/Marketing,19147,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1472,M,Male,25,25-34,7,Executive/Managerial,90248,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1497,M,Male,50,50-55,5,Customer Service,80220,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1499,M,Male,1,Under 18,10,K-12 Student,19343,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1501,M,Male,25,25-34,11,Lawyer,75801,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1502,M,Male,18,18-24,4,College/Grad Student,12188,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1543,M,Male,25,25-34,11,Lawyer,10549,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1556,M,Male,18,18-24,4,College/Grad Student,48073,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1564,M,Male,50,50-55,1,Academic/Educator,01096,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1591,M,Male,50,50-55,7,Executive/Managerial,26501,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1600,M,Male,35,35-44,7,Executive/Managerial,08234,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1601,M,Male,25,25-34,12,Programmer,83001,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1606,F,Female,35,35-44,3,Clerical/Admin,55405,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1640,M,Male,35,35-44,17,Technician/Engineer,95610,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1655,M,Male,18,18-24,4,College/Grad Student,94507,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1689,M,Male,35,35-44,5,Customer Service,98465,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1726,M,Male,25,25-34,2,Artist,60160,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1793,M,Male,25,25-34,4,College/Grad Student,20008,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1800,M,Male,18,18-24,4,College/Grad Student,70118,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1803,M,Male,25,25-34,2,Artist,50021,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1807,M,Male,18,18-24,17,Technician/Engineer,20742,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1866,M,Male,25,25-34,7,Executive/Managerial,94043,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1870,M,Male,56,56+,13,Retired,85248,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1873,M,Male,35,35-44,7,Executive/Managerial,02127,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1904,M,Male,18,18-24,1,Academic/Educator,30115,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1928,M,Male,1,Under 18,10,K-12 Student,94501,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1948,M,Male,1,Under 18,10,K-12 Student,93111,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1984,M,Male,18,18-24,10,K-12 Student,92130,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
1985,M,Male,45,45-49,12,Programmer,92122,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2011,F,Female,35,35-44,3,Clerical/Admin,01545,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2016,F,Female,56,56+,2,Artist,20783,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2017,M,Male,25,25-34,17,Technician/Engineer,35808,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2022,M,Male,25,25-34,7,Executive/Managerial,60137,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2051,M,Male,35,35-44,7,Executive/Managerial,93906,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2068,F,Female,35,35-44,12,Programmer,43528,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2090,M,Male,35,35-44,17,Technician/Engineer,48313,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2114,M,Male,18,18-24,18,Tradesman/Craftsman,21740,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2146,M,Male,18,18-24,2,Artist,96002,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2223,M,Male,25,25-34,2,Artist,60123,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2262,M,Male,45,45-49,17,Technician/Engineer,48116,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2302,M,Male,50,50-55,12,Programmer,48104,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2374,M,Male,25,25-34,14,Sales/Marketing,94404,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2403,M,Male,18,18-24,4,College/Grad Student,37743,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2438,M,Male,35,35-44,1,Academic/Educator,22903,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2491,M,Male,35,35-44,7,Executive/Managerial,22904,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2566,M,Male,35,35-44,17,Technician/Engineer,94022,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2575,M,Male,35,35-44,7,Executive/Managerial,76248,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2595,M,Male,18,18-24,4,College/Grad Student,15213,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2620,M,Male,18,18-24,4,College/Grad Student,47306,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2651,M,Male,56,56+,14,Sales/Marketing,11779,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2656,M,Male,56,56+,13,Retired,32837,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
2683,M,Male,35,35-44,7,Executive/Managerial,60188,14,"['Action', 'Comedy', 'Drama', 'Thriller', 'Sci-Fi', 'Adventure', 'Romance', 'Crime', 'War', ""Children's"", 'Horror', 'Fantasy', 'Animation', 'Mystery', 'Musical', 'Western', 'Film-Noir', 'Documentary']"
